Player ID,First Name,Last Name,Known Name,Born Date,Season ID,playTime,playTime_MEAN,passChiave,passChiave_MEAN,passChiaveInArea,passChiaveInArea_PERC,passChiaveInArea_MEAN,pass,pass_MEAN,passInArea,passInArea_PERC,passInArea_MEAN,passRiusciti,passRiusciti_PERC,passRiusciti_MEAN,passInAreaRiusciti,passInAreaRiusciti_PERC,passInAreaRiusciti_MEAN,passRicevuti,passRicevuti_MEAN,passRicevutiInArea,passRicevutiInArea_PERC,passRicevutiInArea_MEAN,giochiPortiereRicevuti,giochiPortiereRicevuti_MEAN,assist,assist_MEAN,assistInArea,assistInArea_PERC,assistInArea_MEAN,perdePalla,perdePalla_MEAN,recuperaPalla,recuperaPalla_MEAN,perdeMetaCampoProria,perdeMetaCampoProria_PERC,perdeMetaCampoProria_MEAN,recuperaMetaCampoAvversaria,recuperaMetaCampoAvversaria_PERC,recuperaMetaCampoAvversaria_MEAN,dribbling,dribbling_MEAN,dribblingPositivo,dribblingPositivo_PERC,dribblingPositivo_MEAN,dribblingSub,dribblingSub_MEAN,dribblingSubitoNegativo,dribblingSubitoNegativo_PERC,dribblingSubitoNegativo_MEAN,duelli,duelli_MEAN,duelliVinti,duelliVinti_PERC,duelliVinti_MEAN,duelliVintiMetaCampo,duelliVintiMetaCampo_PERC,duelliVintiMetaCampo_MEAN,duelliPersiMetaCampo,duelliPersiMetaCampo_PERC,duelliPersiMetaCampo_MEAN,duelliAerei,duelliAerei_PERC,duelliAerei_MEAN,duelliAereiVinti,duelliAereiVinti_PERC,duelliAereiVinti_MEAN,duelliTackle,duelliTackle_PERC,duelliTackle_MEAN,duelliTackleVinti,duelliTackleVinti_PERC,duelliTackleVinti_MEAN,falliFatti,falliFatti_MEAN,interventoPositivo,interventoPositivo_MEAN,retiSub,retiSub_MEAN,xG,xG_MEAN,xGoT,xGoT_MEAN,xA,xA_MEAN,xAe,xAe_MEAN,xOvA,xOvA_MEAN,shotQuality,shotQuality_MEAN,np_xG,np_xG_MEAN,op_xG,op_xG_MEAN,tiri,tiri_MEAN,tiriInPorta,tiriInPorta_PERC,tiriInPorta_MEAN,tiriDaArea,tiriDaArea_PERC,tiriDaArea_MEAN,tiriDaFuori,tiriDaFuori_PERC,tiriDaFuori_MEAN,passChiaveRicevuti,passChiaveRicevuti_PERC,passChiaveRicevuti_MEAN,assistVincenti,assistVincenti_PERC,assistVincenti_MEAN,assistVincentiInArea,assistVincentiInArea_PERC,assistVincentiInArea_MEAN,thirdPass,thirdPass_MEAN,cross,cross_MEAN,traversoni,traversoni_MEAN,traversoniRiusciti,traversoniRiusciti_PERC,traversoniRiusciti_MEAN,traversoniVincenti,traversoniVincenti_PERC,traversoniVincenti_MEAN,palleLaterali,palleLaterali_MEAN,duelliFalliDiGioco,duelliFalliDiGioco_PERC,duelliFalliDiGioco_MEAN,falliSubiti,falliSubiti_MEAN,inFuorigioco,inFuorigioco_MEAN,tiriInPortaDaFuori,tiriInPortaDaFuori_PERC,tiriInPortaDaFuori_MEAN,crossRiusciti,crossRiusciti_PERC,crossRiusciti_MEAN,triangolazione,triangolazione_MEAN,triFatta,triFatta_PERC,triFatta_MEAN,triChiusa,triChiusa_PERC,triChiusa_MEAN,tiriInPortaDaArea,tiriInPortaDaArea_PERC,tiriInPortaDaArea_MEAN,recuperaTerzoOffensivo,recuperaTerzoOffensivo_PERC,recuperaTerzoOffensivo_MEAN,perdeTerzoDifensivo,perdeTerzoDifensivo_PERC,perdeTerzoDifensivo_MEAN,giochiPortiereRicevutiMetaCampoAvversaria,giochiPortiereRicevutiMetaCampoAvversaria_PERC,giochiPortiereRicevutiMetaCampoAvversaria_MEAN,tiroGol,tiroGol_PERC,tiroGol_MEAN,tiroGolArea,tiroGolArea_PERC,tiroGolArea_MEAN,tiroGolPiede,tiroGolPiede_PERC,tiroGolPiede_MEAN,ammonizioni,ammonizioni_MEAN,passChiaveRicevutiInArea,passChiaveRicevutiInArea_PERC,passChiaveRicevutiInArea_MEAN,interventoNegativo,interventoNegativo_MEAN,autogol,autogol_MEAN,tiriDiTesta,tiriDiTesta_PERC,tiriDiTesta_MEAN,tiroGolTesta,tiroGolTesta_PERC,tiroGolTesta_MEAN,parate,parate_MEAN,uscite,uscite_MEAN,tiriInPortaSubitiPortiere,tiriInPortaSubitiPortiere_MEAN,tiriInPortaSubitiParati,tiriInPortaSubitiParati_PERC,tiriInPortaSubitiParati_MEAN,lanci,lanci_MEAN,passaggiPortiere,passaggiPortiere_MEAN,lanciPositivi,lanciPositivi_PERC,lanciPositivi_MEAN,passaggiPortierePositivi,passaggiPortierePositivi_PERC,passaggiPortierePositivi_MEAN,rinvio,rinvio_MEAN,rinvioMano,rinvioMano_PERC,rinvioMano_MEAN,rinvioPiede,rinvioPiede_PERC,rinvioPiede_MEAN,parataMano,parataMano_PERC,parataMano_MEAN,parataPiede,parataPiede_PERC,parataPiede_MEAN,retiSubGK,retiSubGK_MEAN,rinvioDalFondo,rinvioDalFondo_PERC,rinvioDalFondo_MEAN,FxGoT,FxGoT_MEAN,gkGP,gkGP_MEAN,tiriDiRigore,tiriDiRigore_PERC,tiriDiRigore_MEAN,tiroGolRigore,tiroGolRigore_PERC,tiroGolRigore_MEAN,golProcurati,golProcurati_MEAN,tiriDaAreaPiccola,tiriDaAreaPiccola_PERC,tiriDaAreaPiccola_MEAN,tiroGolAreaPiccola,tiroGolAreaPiccola_PERC,tiroGolAreaPiccola_MEAN,golSviluppoCorner,golSviluppoCorner_PERC,golSviluppoCorner_MEAN,crossVincenti,crossVincenti_PERC,crossVincenti_MEAN,thirdPassVincenti,thirdPassVincenti_PERC,thirdPassVincenti_MEAN,cutBack,cutBack_MEAN,cutBackRiusciti,cutBackRiusciti_PERC,cutBackRiusciti_MEAN,golSviluppoPunizioneCentrale,golSviluppoPunizioneCentrale_PERC,golSviluppoPunizioneCentrale_MEAN,tiroGolFuoriArea,tiroGolFuoriArea_PERC,tiroGolFuoriArea_MEAN,tiriRigoreSubiti,tiriRigoreSubiti_MEAN,cutBackVincenti,cutBackVincenti_PERC,cutBackVincenti_MEAN,golSviluppoPunizioneLaterale,golSviluppoPunizioneLaterale_PERC,golSviluppoPunizioneLaterale_MEAN,tiriRigoreParati,tiriRigoreParati_PERC,tiriRigoreParati_MEAN,espulsioni,espulsioni_MEAN,doppieAmm,doppieAmm_MEAN,golSviluppoRimessa,golSviluppoRimessa_PERC,golSviluppoRimessa_MEAN,golSviluppoPunizioneDiretta,golSviluppoPunizioneDiretta_PERC,golSviluppoPunizioneDiretta_MEAN
8585,RICARDO,RODRIGUEZ,RODRIGUEZ R.,25-08-1992,2023,512,102,10,2.00,,,,252,50.40,10,3.97%,2.00,224,88.89%,44.80,3,30.00%,0.60,209,41.80,,,,12,2.40,1,0.20,,,,14,2.80,22,4.40,2,14.29%,0.40,7,31.82%,1.40,,,,,,9,1.80,3,33.33%,0.60,45,9.00,22,48.89%,4.40,8,36.36%,1.60,11,50.00%,2.20,15,33.33%,3.00,8,53.33%,1.60,17,37.78%,3.40,7,41.18%,1.40,3,0.60,,,4,0.80,0.189,0.038,0.044,0.009,1.422,0.284,0.062,0.012,1.464,0.293,-0.144,-0.029,0.189,0.038,0.000,0.000,3,0.60,1,33.33%,0.20,,,,3,100.00%,0.60,6,2.87%,1.20,,,,,,,2,0.40,7,1.40,,,,,,,,,8,1.60,1,2.22%,0.20,1,0.20,,,1,100.00%,0.20,1,14.29%,0.20,1,0.20,1,100.00%,0.20,,,,,,,2,9.09%,0.40,4,28.57%,0.80,,,,,,,,,,,,,1,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7798,FABIAN,SCHAR,SCHAR F.,20-12-1991,2023,512,102,21,4.20,3,14.29%,0.60,258,51.60,14,5.43%,2.80,220,85.27%,44.00,5,35.71%,1.00,214,42.80,4,1.87%,0.80,23,4.60,3,0.60,1,33.33%,0.20,24,4.80,24,4.80,4,16.67%,0.80,6,25.00%,1.20,5,1.00,3,60.00%,0.60,8,1.60,4,50.00%,0.80,65,13.00,34,52.31%,6.80,9,26.47%,1.80,15,44.12%,3.00,20,30.77%,4.00,10,50.00%,2.00,22,33.85%,4.40,13,59.09%,2.60,6,1.20,,,4,0.80,1.058,0.212,1.526,0.305,1.229,0.246,0.087,0.017,1.654,0.331,0.468,0.094,0.302,0.060,0.169,0.034,6,1.20,3,50.00%,0.60,5,83.33%,1.00,1,16.67%,0.20,5,2.34%,1.00,,,,,,,,,4,0.80,1,0.20,,,,,,,5,1.00,4,6.15%,0.80,4,0.80,,,1,33.33%,0.20,2,50.00%,0.40,3,0.60,3,100.00%,0.60,,,,2,66.67%,0.40,2,8.33%,0.40,4,16.67%,0.80,,,,,,,,,,,,,1,0.20,2,40.00%,0.40,,,,,1,16.67%,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7037,XHERDAN,SHAQIRI,SHAQIRI X.,10-10-1991,2023,75,37,1,0.50,,,,34,17.00,6,17.65%,3.00,26,76.47%,13.00,1,16.67%,0.50,29,14.50,,,,,,1,0.50,,,,4,2.00,1,0.50,1,25.00%,0.50,1,100.00%,0.50,,,,,,,,,,,4,2.00,3,75.00%,1.50,2,66.67%,1.00,,,,3,75.00%,1.50,2,66.67%,1.00,,,,,,,,,,,1,0.50,0.844,0.422,1.382,0.691,0.940,0.470,0.032,0.016,1.784,0.892,0.537,0.269,0.089,0.045,0.000,0.000,2,1.00,1,50.00%,0.50,,,,2,100.00%,1.00,2,6.90%,1.00,,,,,,,,,2,1.00,,,,,,,,,2,1.00,1,25.00%,0.50,1,0.50,,,1,100.00%,0.50,,,,,,,,,,,,,,,1,100.00%,0.50,,,,,,,1,50.00%,0.50,,,,1,100.00%,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.00%,0.50,,,,,,,,,,,,,,,,,,,,,
24664,VINCENT,SIERRO,SIERRO V.,08-10-1995,2023,51,13,,,,,,25,6.25,1,4.00%,0.25,16,64.00%,4.00,,,,23,5.75,,,,,,,,,,,5,1.25,1,0.25,2,40.00%,0.50,,,,,,,,,1,0.25,1,100.00%,0.25,7,1.75,3,42.86%,0.75,1,33.33%,0.25,1,33.33%,0.25,3,42.86%,0.75,1,33.33%,0.25,1,14.29%,0.25,1,100.00%,0.25,1,0.25,,,,,0.016,0.004,0.146,0.037,0.195,0.049,0.000,0.000,0.211,0.053,0.130,0.033,0.016,0.004,0.000,0.000,1,0.25,1,100.00%,0.25,,,,1,100.00%,0.25,2,8.70%,0.50,,,,,,,,,,,,,,,,,,,1,0.25,1,14.29%,0.25,1,0.25,,,1,100.00%,0.25,,,,,,,,,,,,,,,,,,2,40.00%,0.50,,,,,,,,,,,,,1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9554,YANN,SOMMER,SOMMER Y.,17-12-1988,2023,512,102,2,0.40,,,,152,30.40,1,0.66%,0.20,137,90.13%,27.40,,,,110,22.00,,,,,,,,,,,10,2.00,10,2.00,4,40.00%,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.20,4,0.80,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.250,-0.050,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,40.00%,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2.00,8,1.60,12,2.40,8,66.67%,1.60,19,3.80,96,19.20,12,63.16%,2.40,94,97.92%,18.80,37,7.40,15,40.54%,3.00,9,24.32%,1.80,9,90.00%,1.80,1,10.00%,0.20,4,0.80,13,35.14%,2.60,12.467,2.493,3.467,0.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8446,RENATO,STEFFEN,STEFFEN R.,03-11-1991,2023,1,1,,,,,,2,2.00,,,,2,100.00%,2.00,,,,2,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25684,LEONIDAS,STERGIOU,STERGIOU L.,03-03-2002,2023,59,20,,,,,,12,4.00,,,,6,50.00%,2.00,,,,6,2.00,,,,,,,,,,,2,0.67,,,1,50.00%,0.33,,,,1,0.33,,,,3,1.00,2,66.67%,0.67,13,4.33,4,30.77%,1.33,,,,3,75.00%,1.00,3,23.08%,1.00,1,33.33%,0.33,4,30.77%,1.33,2,50.00%,0.67,2,0.67,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,100.00%,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23932,RUBEN,VARGAS,VARGAS R.,05-08-1998,2023,320,64,7,1.40,4,57.14%,0.80,126,25.20,21,16.67%,4.20,97,76.98%,19.40,9,42.86%,1.80,126,25.20,6,4.76%,1.20,2,0.40,7,1.40,4,57.14%,0.80,24,4.80,8,1.60,3,12.50%,0.60,5,62.50%,1.00,4,0.80,,,,4,0.80,1,25.00%,0.20,43,8.60,17,39.53%,3.40,11,64.71%,2.20,19,111.76%,3.80,9,20.93%,1.80,,,,20,46.51%,4.00,11,55.00%,2.20,3,0.60,,,3,0.60,0.782,0.156,1.772,0.354,4.179,0.836,0.279,0.056,4.413,0.883,0.990,0.198,0.782,0.156,0.476,0.095,5,1.00,4,80.00%,0.80,5,100.00%,1.00,,,,16,12.70%,3.20,1,14.29%,0.20,1,25.00%,0.20,,,9,1.80,,,,,,,,,9,1.80,3,6.98%,0.60,3,0.60,2,0.40,,,,1,11.11%,0.20,,,,,,,,,4,100.00%,0.80,3,37.50%,0.60,2,8.33%,0.40,,,,1,20.00%,0.20,1,100.00%,0.20,1,100.00%,0.20,,,4,25.00%,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11.11%,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6351,SILVAN,WIDMER,WIDMER S.,05-03-1993,2023,316,79,,,,,,129,32.25,6,4.65%,1.50,105,81.40%,26.25,1,16.67%,0.25,80,20.00,3,3.75%,0.75,,,,,,,,20,5.00,10,2.50,7,35.00%,1.75,1,10.00%,0.25,,,,,,3,0.75,2,66.67%,0.50,29,7.25,11,37.93%,2.75,2,18.18%,0.50,8,72.73%,2.00,6,20.69%,1.50,1,16.67%,0.25,14,48.28%,3.50,8,57.14%,2.00,5,1.25,,,4,1.00,0.233,0.058,0.000,0.000,0.999,0.250,0.000,0.000,0.777,0.194,-0.233,-0.058,0.233,0.058,0.000,0.000,2,0.50,,,,2,100.00%,0.50,,,,3,3.75%,0.75,,,,,,,,,2,0.50,,,,,,,,,6,1.50,1,3.45%,0.25,1,0.25,2,0.50,,,,,,,1,0.25,,,,1,100.00%,0.25,,,,1,10.00%,0.25,10,50.00%,2.50,,,,,,,,,,,,,3,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10018,GRANIT,XHAKA,XHAKA G.,27-09-1992,2023,512,102,37,7.40,6,16.22%,1.20,417,83.40,12,2.88%,2.40,381,91.37%,76.20,8,66.67%,1.60,345,69.00,3,0.87%,0.60,15,3.00,7,1.40,3,42.86%,0.60,24,4.80,44,8.80,10,41.67%,2.00,12,27.27%,2.40,4,0.80,4,100.00%,0.80,6,1.20,3,50.00%,0.60,52,10.40,33,63.46%,6.60,6,18.18%,1.20,8,24.24%,1.60,15,28.85%,3.00,10,66.67%,2.00,16,30.77%,3.20,11,68.75%,2.20,7,1.40,1,0.20,4,0.80,0.262,0.052,0.691,0.138,1.334,0.267,0.287,0.057,0.499,0.100,0.428,0.086,0.262,0.052,0.030,0.006,4,0.80,4,100.00%,0.80,2,50.00%,0.40,2,50.00%,0.40,15,4.35%,3.00,,,,,,,1,0.20,1,0.20,,,,,,,,,2,0.40,5,9.62%,1.00,5,1.00,,,2,50.00%,0.40,,,,10,2.00,6,60.00%,1.20,4,40.00%,0.80,2,50.00%,0.40,4,9.09%,0.80,12,50.00%,2.40,,,,,,,,,,,,,1,0.20,2,13.33%,0.40,,,,,1,25.00%,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25.00%,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11123,DENIS,ZAKARIA,ZAKARIA D.,20-11-1996,2023,23,23,,,,,,7,7.00,,,,7,100.00%,7.00,,,,7,7.00,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.00,1,100.00%,1.00,1,1.00,,,,,,,1,,1.00,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16714,STEVEN,ZUBER,ZUBER S.,17-08-1991,2023,82,41,4,2.00,,,,35,17.50,1,2.86%,0.50,32,91.43%,16.00,,,,41,20.50,4,9.76%,2.00,1,0.50,1,0.50,,,,5,2.50,3,1.50,1,20.00%,0.50,,,,1,0.50,1,100.00%,0.50,2,1.00,2,100.00%,1.00,14,7.00,4,28.57%,2.00,1,25.00%,0.50,6,150.00%,3.00,2,14.29%,1.00,1,50.00%,0.50,8,57.14%,4.00,2,25.00%,1.00,1,0.50,,,1,0.50,0.315,0.158,0.000,0.000,0.298,0.149,0.051,0.026,-0.244,-0.122,-0.315,-0.158,0.315,0.158,0.000,0.000,2,1.00,,,,2,100.00%,1.00,,,,7,17.07%,3.50,,,,,,,,,1,0.50,,,,,,,,,1,0.50,,,,,,,,,,,,,,2,1.00,1,50.00%,0.50,1,50.00%,0.50,,,,,,,2,40.00%,1.00,,,,,,,,,,,,,,,2,28.57%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34265,SAMET,AKAYDIN,AKAYDIN S.,13-03-1994,2023,359,90,10,2.50,,,,215,53.75,4,1.86%,1.00,197,91.63%,49.25,,,,164,41.00,3,1.83%,0.75,15,3.75,,,,,,11,2.75,32,8.00,6,54.55%,1.50,3,9.38%,0.75,2,0.50,1,50.00%,0.25,7,1.75,4,57.14%,1.00,44,11.00,28,63.64%,7.00,5,17.86%,1.25,3,10.71%,0.75,18,40.91%,4.50,12,66.67%,3.00,13,29.55%,3.25,11,84.62%,2.75,3,0.75,3,0.75,7,1.75,0.442,0.111,0.506,0.127,0.103,0.026,0.000,0.000,-0.208,-0.052,0.064,0.016,0.442,0.111,0.091,0.023,2,0.50,1,50.00%,0.25,2,100.00%,0.50,,,,2,1.22%,0.50,,,,,,,,,,,,,,,,,,,,,1,2.27%,0.25,1,0.25,,,,,,,,,,,,,,,,,1,100.00%,0.25,1,3.13%,0.25,4,36.36%,1.00,,,,1,50.00%,0.25,1,100.00%,0.25,,,,2,0.50,2,100.00%,0.50,1,0.25,1,0.25,2,100.00%,0.50,1,100.00%,0.25,,,,,,,,,,,,,,,,,,,,3,0.75,,,,,,,,,,,,,,,3,100.00%,0.75,,,,,,,,,,,,,1,50.00%,0.25,1,100.00%,0.25,1,100.00%,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17517,YUNUS,AKGUN,AKGUN Y.,07-07-2000,2023,70,70,2,2.00,1,50.00%,1.00,20,20.00,4,20.00%,4.00,16,80.00%,16.00,2,50.00%,2.00,22,22.00,1,4.55%,1.00,,,2,2.00,1,50.00%,1.00,4,4.00,1,1.00,,,,1,100.00%,1.00,3,3.00,1,33.33%,1.00,,,,,,11,11.00,8,72.73%,8.00,3,37.50%,3.00,2,25.00%,2.00,,,,,,,5,45.45%,5.00,5,100.00%,5.00,1,1.00,,,3,3.00,0.000,0.000,0.000,0.000,0.903,0.903,0.080,0.080,0.673,0.673,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,2,9.09%,2.00,,,,,,,,,2,2.00,,,,,,,,,3,3.00,2,18.18%,2.00,2,2.00,,,,,,2,100.00%,2.00,1,1.00,,,,1,100.00%,1.00,,,,1,100.00%,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26395,KEREM,AKTURKOGLU,AKTURKOGLU K.,21-10-1998,2023,132,26,4,0.80,,,,39,7.80,10,25.64%,2.00,24,61.54%,4.80,2,20.00%,0.40,46,9.20,5,10.87%,1.00,3,0.60,3,0.60,,,,15,3.00,2,0.40,4,26.67%,0.80,,,,7,1.40,7,100.00%,1.40,4,0.80,3,75.00%,0.60,22,4.40,9,40.91%,1.80,7,77.78%,1.40,6,66.67%,1.20,4,18.18%,0.80,,,,5,22.73%,1.00,1,20.00%,0.20,2,0.40,,,3,0.60,0.615,0.123,0.923,0.185,1.871,0.374,0.122,0.024,1.609,0.322,0.307,0.061,0.615,0.123,0.000,0.000,5,1.00,2,40.00%,0.40,4,80.00%,0.80,1,20.00%,0.20,8,17.39%,1.60,,,,,,,,,3,0.60,1,0.20,,,,,,,5,1.00,,,,,,1,0.20,1,50.00%,0.20,1,33.33%,0.20,1,0.20,,,,1,100.00%,0.20,1,50.00%,0.20,,,,6,40.00%,1.20,3,100.00%,0.60,1,20.00%,0.20,,,,1,100.00%,0.20,,,2,25.00%,0.40,,,,,1,20.00%,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,100.00%,0.20,,,,,,,1,0.20,,,,,,,1,100.00%,0.20,,,,,,,,,,,,,,,,,,,,,
14828,KAAN,AYHAN,AYHAN K.,10-11-1994,2023,378,76,16,3.20,1,6.25%,0.20,185,37.00,5,2.70%,1.00,167,90.27%,33.40,4,80.00%,0.80,148,29.60,1,0.68%,0.20,5,1.00,4,0.80,1,25.00%,0.20,14,2.80,17,3.40,3,21.43%,0.60,4,23.53%,0.80,1,0.20,1,100.00%,0.20,10,2.00,7,70.00%,1.40,39,7.80,21,53.85%,4.20,6,28.57%,1.20,5,23.81%,1.00,10,25.64%,2.00,7,70.00%,1.40,11,28.21%,2.20,5,45.45%,1.00,2,0.40,,,8,1.60,0.605,0.121,0.158,0.032,0.540,0.108,0.140,0.028,0.616,0.123,-0.447,-0.089,0.605,0.121,0.000,0.000,3,0.60,1,33.33%,0.20,2,66.67%,0.40,1,33.33%,0.20,4,2.70%,0.80,1,25.00%,0.20,,,,1,0.20,2,0.40,,,,,,,,,2,0.40,5,12.82%,1.00,5,1.00,,,,,,2,100.00%,0.40,,,,,,,,,1,100.00%,0.20,3,17.65%,0.60,2,14.29%,0.40,,,,,,,,,,,,,1,0.20,1,25.00%,0.20,,,,,1,33.33%,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35499,ABDULKERIM,BARDAKCI,BARDAKCI A.,07-09-1994,2023,389,97,11,2.75,2,18.18%,0.50,215,53.75,9,4.19%,2.25,185,86.05%,46.25,4,44.44%,1.00,180,45.00,6,3.33%,1.50,9,2.25,2,0.50,1,50.00%,0.25,23,5.75,18,4.50,6,26.09%,1.50,4,22.22%,1.00,2,0.50,2,100.00%,0.50,9,2.25,5,55.56%,1.25,48,12.00,28,58.33%,7.00,6,21.43%,1.50,13,46.43%,3.25,18,37.50%,4.50,11,61.11%,2.75,14,29.17%,3.50,10,71.43%,2.50,4,1.00,,,7,1.75,0.474,0.119,0.000,0.000,0.519,0.130,0.162,0.041,0.075,0.019,-0.474,-0.119,0.474,0.119,0.000,0.000,2,0.50,,,,2,100.00%,0.50,,,,3,1.67%,0.75,,,,,,,2,0.50,,,1,0.25,1,100.00%,0.25,,,,1,0.25,1,2.08%,0.25,1,0.25,,,,,,,,,1,0.25,1,100.00%,0.25,,,,,,,,,,4,17.39%,1.00,,,,,,,,,,,,,2,0.50,2,66.67%,0.50,,,,,1,50.00%,0.25,,,,,,,,,,,,,,,,,,,,,,,2,0.50,,,,,,,,,,,,,,,2,100.00%,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20908,ALTAY,BAYINDIR,BAYINDIR A.,14-04-1998,2023,96,96,2,2.00,,,,33,33.00,1,3.03%,1.00,28,84.85%,28.00,,,,23,23.00,,,,,,,,,,,3,3.00,3,3.00,1,33.33%,1.00,,,,,,,,,,,,,,2,2.00,2,100.00%,2.00,,,,,,,1,50.00%,1.00,1,100.00%,1.00,1,50.00%,1.00,1,100.00%,1.00,,,1,1.00,3,3.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.00,3,3.00,3,3.00,1,33.33%,1.00,6,6.00,22,22.00,2,33.33%,2.00,21,95.45%,21.00,5,5.00,2,40.00%,2.00,1,20.00%,1.00,1,100.00%,1.00,,,,3,3.00,2,40.00%,2.00,2.849,2.849,-0.151,-0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
